BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
98,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA,random forest,0.3543831989567185,7.793673889474379e-13,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
99,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,linear regression,0.3622346369028033,0.0012066668109966359,
99,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,ridge regression,0.3768336926231664,0.0007299825576692325,
99,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,ard regression,0.4163205215836793,0.00016593021462254123,
99,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,svr,0.3131159411811405,3.3323108874867213e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
99,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,decision tree,0.1537397331317873,0.002488101780433281,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
99,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,random forest,0.3809849850044616,9.54339944955384e-15,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
100,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus,linear regression,0.4515705000582046,3.7531564696190426e-05,
100,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus,ridge regression,0.470660918029339,1.5631704260916565e-05,
100,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus,ard regression,0.4640096745359903,2.1336276280158413e-05,
100,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus,svr,0.1557871634455045,0.002172606295072408,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
100,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus,decision tree,0.10011646694597713,0.0496492211026998,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
100,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus,random forest,0.2216381939841056,1.1365033934915076e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
101,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,linear regression,0.2496335876913089,0.02856145858850496,
101,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,ridge regression,0.34465534465534464,0.002144128073148575,
101,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,ard regression,0.3663178926336821,0.0010508865403210763,
101,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,svr,0.2599007881525571,2.3136821732630052e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
101,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,decision tree,0.06666170040544174,0.19182607786406064,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
101,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,random forest,0.37749520882918297,1.7405384530312024e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
102,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella,linear regression,0.34378779115621216,0.002203989982576052,
102,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella,ridge regression,0.28466270571533725,0.012100697505023449,
102,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella,ard regression,0.4498922130501077,4.043585516862672e-05,
102,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella,svr,0.34021867307717185,6.907386044548433e-12,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
102,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella,decision tree,0.13672840223361285,0.007215952507996134,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
102,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella,random forest,0.5271291397482267,6.466417920522226e-29,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
103,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,linear regression,0.3675714755493375,0.0010068584174149887,
103,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,ridge regression,0.3660812871339187,0.0010593897346466176,
103,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,ard regression,0.3890057311109943,0.0004714530628144705,
103,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,svr,0.37223663252971656,4.246877150447139e-14,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
103,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,decision tree,0.0877599904405623,0.08548779863036736,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
103,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,random forest,0.472533010417151,8.25349217373937e-23,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,linear regression,0.37609432933574666,0.0007492246845766003,
104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,ridge regression,0.21680950628319048,0.058228631073261275,
104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,ard regression,0.1989063568010936,0.08287868752793195,
104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,svr,0.11843841352624912,0.020095479237288112,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,decision tree,0.018553298511672364,0.7166874166946862,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,random forest,0.12316228868229424,0.015607229279853403,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
105,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,linear regression,0.2615542352384458,0.021576308948887315,
105,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,ridge regression,0.3760187181239813,0.0007512182703593472,
105,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,ard regression,0.4281770860718229,0.00010248782011932054,
105,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,svr,0.3558064403819383,6.221214511985203e-13,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
105,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,decision tree,0.07805519729535462,0.12628751014104514,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
105,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus,random forest,0.36533951347110616,1.335356436757437e-13,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
106,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta,linear regression,0.3525159051474841,0.001664776001868734,
106,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta,ridge regression,0.4731321310268678,1.3902289727247918e-05,
106,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta,ard regression,0.4942951785057048,4.903218416343464e-06,
106,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta,svr,0.3096160415639749,5.34707725039953e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
106,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta,decision tree,-0.02726710213308449,0.5937714690523984,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
106,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta,random forest,0.16919133295239652,0.0008590283971409037,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
107,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea,linear regression,0.2825219683139015,0.012791825725730838,
107,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea,ridge regression,0.3054314106945685,0.0069092610156897185,
107,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea,ard regression,0.4031231925968768,0.0002779056613346637,
107,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea,svr,0.1727021701087188,0.0006658958077458969,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
107,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea,decision tree,0.016808163776264984,0.7423440296564798,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
107,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea,random forest,0.290215613847974,6.58225974228766e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
108,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium,linear regression,0.29563125626026904,0.009045011731031794,
108,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium,ridge regression,0.3396077606603922,0.0025139762404368226,
108,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium,ard regression,0.320100951679899,0.004539522470604493,
108,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium,svr,0.2525511498336229,5.142465052512632e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
108,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium,decision tree,0.004390632035592583,0.9315691975831596,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
108,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium,random forest,0.3251686475507629,6.232990823882528e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
109,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium,linear regression,0.19095503809128767,0.09619985564137734,
109,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium,ridge regression,0.1051842893948157,0.3626007566431316,
109,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium,ard regression,-0.032520111467479886,0.7788871363596914,
109,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium,svr,0.026801537219394274,0.6000919069688827,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
109,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium,decision tree,-0.04303823288280025,0.3997233228899135,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
109,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium,random forest,0.028208233535217998,0.5810883999075825,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
110,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,linear regression,0.4132713759321794,0.0001872826079246345,
110,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,ridge regression,0.5070455859929544,2.5286141296452093e-06,
110,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,ard regression,0.5705084389294915,6.067377779699742e-08,
110,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,svr,0.1766933716800326,0.0004955594728195988,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
110,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,decision tree,0.02359895838895233,0.644365577697765,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
110,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,random forest,0.3910460230908451,1.6203652980240066e-15,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
111,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium,linear regression,0.2939467630881624,0.009465182428094208,
111,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium,ridge regression,0.3109259161890741,0.00591760085632018,
111,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium,ard regression,0.3587202271412797,0.0013571642001649962,
111,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium,svr,0.32516934420607685,6.232373372320088e-11,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
111,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium,decision tree,0.07368081441149113,0.1490252546607035,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
111,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium,random forest,0.3489650717454082,1.819048952752678e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
112,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,linear regression,0.22146274777853725,0.05291047436995753,
112,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,ridge regression,0.2879226037120774,0.011110556315132636,
112,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,ard regression,0.3093222566906777,0.006193153431405697,
112,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,svr,0.3344382177766793,1.6309241411385984e-11,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
112,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,decision tree,0.07991258818101593,0.11748819442030045,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
112,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,random forest,0.4184157622096293,9.483844268217435e-18,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
113,k__Bacteria;p__Firmicutes;c__Erysipelotrichia,linear regression,0.479779689739598,1.009580130816015e-05,
113,k__Bacteria;p__Firmicutes;c__Erysipelotrichia,ridge regression,0.4480782375519217,4.380903498089652e-05,
113,k__Bacteria;p__Firmicutes;c__Erysipelotrichia,ard regression,0.5308112939691887,6.835115924356025e-07,
113,k__Bacteria;p__Firmicutes;c__Erysipelotrichia,svr,0.2857422534712592,1.1439470492322075e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
113,k__Bacteria;p__Firmicutes;c__Erysipelotrichia,decision tree,0.10689731256075877,0.0360230094012584,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
113,k__Bacteria;p__Firmicutes;c__Erysipelotrichia,random forest,0.3065055525203191,8.098123226776633e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
114,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,linear regression,0.33245920172126725,0.003135591202068916,
114,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,ridge regression,0.3370839686629161,0.0027195331976915785,
114,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,ard regression,0.3093748356906251,0.006183942495503616,
114,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,svr,0.2970893777776075,2.762580825764787e-09,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
114,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,decision tree,0.05116992843812032,0.3166247886457148,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
114,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,random forest,0.3808873530213982,9.706150660854924e-15,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
115,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,linear regression,0.3392134181607865,0.002545147427434463,
115,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,ridge regression,0.3334034386665965,0.003046296999433959,
115,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,ard regression,0.3804879331195121,0.0006413201052062808,
115,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,svr,0.27911551643113586,2.548663069171916e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
115,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,decision tree,0.026970224245809752,0.5977983358395808,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
115,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,random forest,0.3428505159264699,4.643520758531501e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
116,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;NA,linear regression,0.4770755560229244,1.150829803822374e-05,
116,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;NA,ridge regression,0.5573111099426888,1.4057094858836374e-07,
116,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;NA,ard regression,0.5403806719596194,3.921850713647249e-07,
116,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;NA,svr,0.4744523621392023,5.2488829167034957e-23,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
116,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;NA,decision tree,0.08090888138833838,0.1129699106979289,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
116,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;NA,random forest,0.4616516024663199,1.0184019190799786e-21,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
117,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,linear regression,0.5645933014354066,8.882099376463002e-08,
117,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,ridge regression,0.6540301803459697,1.1205338282532064e-10,
117,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,ard regression,0.6733792523266205,1.9479376327441027e-11,
117,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,svr,0.39718223851723294,5.331217017005577e-16,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
117,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,decision tree,0.08817799738190563,0.08400282744894054,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
117,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,random forest,0.5119022003435487,4.222788817135155e-27,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
118,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,linear regression,0.34542228067394376,0.0020924294806307967,
118,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,ridge regression,0.3909248646090751,0.0004393696329076957,
118,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,ard regression,0.4584888795415111,2.748873452599981e-05,
118,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,svr,0.2807113112604124,2.105545069910549e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
118,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,decision tree,-0.05435410666837327,0.2874087522827419,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
118,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,random forest,0.3570662348606124,5.09140180580191e-13,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
119,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,linear regression,0.3767285346232713,0.0007326916047251129,
119,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,ridge regression,0.42896577107103423,9.919191649563612e-05,
119,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,ard regression,0.552578999947421,1.88332828061415e-07,
119,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,svr,0.28337693054619995,1.5262749233509542e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
119,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,decision tree,-0.02856170583764645,0.5763577011587653,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
119,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,random forest,0.2964962606920651,2.980205377441053e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
120,k__Bacteria;p__Firmicutes;c__Negativicutes,linear regression,0.30493792275347803,0.007005104235552786,
120,k__Bacteria;p__Firmicutes;c__Negativicutes,ridge regression,0.2592933382407066,0.022775992513320832,
120,k__Bacteria;p__Firmicutes;c__Negativicutes,ard regression,0.21349702928650294,0.06227340242900356,
120,k__Bacteria;p__Firmicutes;c__Negativicutes,svr,0.1560393893102595,0.0021363781083581744,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
120,k__Bacteria;p__Firmicutes;c__Negativicutes,decision tree,0.05276283344543011,0.3017749081328699,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
120,k__Bacteria;p__Firmicutes;c__Negativicutes,random forest,0.17846803462343366,0.0004336691469967224,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
121,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,linear regression,0.3517101770545327,0.0017090264024176534,
121,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,ridge regression,0.4745780535254219,1.297506818393737e-05,
121,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,ard regression,0.5045217939954781,2.8889014079645834e-06,
121,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,svr,0.261154134009667,2.0141097403692925e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
121,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,decision tree,0.1408706713244866,0.0056243345595639645,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
