BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
25,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae,ridge regression,0.2857142857142857,0.5345092286010406,
25,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae,ard regression,0.2857142857142857,0.5345092286010406,
25,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae,svr,0.20665977075424946,0.2336047370365492,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
25,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae,decision tree,-0.12684367783972714,0.46777442912831796,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
25,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae,random forest,-0.18546303346555296,0.2861279890983932,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
26,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae,linear regression,0.6428571428571429,0.11939237342741095,
26,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae,ridge regression,0.6071428571428572,0.1482311614811614,
26,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae,ard regression,-0.7142857142857144,0.07134356146753759,
26,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae,svr,0.05960734061475536,0.7337530282595517,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
26,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae,decision tree,-0.25931905995802795,0.13250313118678414,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
26,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae,random forest,0.098098582174483,0.5750449507661128,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
27,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,linear regression,0.2142857142857144,0.6445115810207203,
27,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,ridge regression,0.2142857142857144,0.6445115810207203,
27,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,ard regression,0.39285714285714296,0.3833168704269727,
27,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,svr,-0.3223320660608012,0.058966930522123824,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
27,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,decision tree,-0.15009830031435875,0.3894392547959175,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
27,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,random forest,0.028319093967299393,0.8717108813117281,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
28,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,linear regression,0.10714285714285716,0.8191508555699912,
28,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,ridge regression,0.10714285714285716,0.8191508555699912,
28,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,ard regression,0.39285714285714296,0.3833168704269727,
28,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,svr,0.06639545100468698,0.7047220654511429,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
28,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,decision tree,-0.15735934392572598,0.3666409020059755,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
28,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,random forest,-0.5071511883758825,0.0018749544002577547,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
29,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,linear regression,0.39285714285714296,0.3833168704269727,
29,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,ridge regression,0.39285714285714296,0.3833168704269727,
29,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,ard regression,0.4285714285714287,0.337368311085824,
29,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,svr,0.4161002220419152,0.012912141231849708,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
29,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,decision tree,-0.015803891308213032,0.9282021773043656,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
29,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,random forest,0.5446263421209075,0.0007181074066550312,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
30,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,linear regression,0.3571428571428572,0.4316113520383278,
30,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,ridge regression,0.3571428571428572,0.4316113520383278,
30,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,ard regression,0.4285714285714287,0.337368311085824,
30,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,svr,-0.19182513800756987,0.2696239556144249,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
30,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,decision tree,-0.0654277757775357,0.7088366753724952,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
30,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,random forest,-0.3591758353674309,0.034088110131034625,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
31,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae,linear regression,0.4642857142857144,0.2939341076002517,
31,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae,ridge regression,0.4642857142857144,0.2939341076002517,
31,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae,ard regression,0.14285714285714288,0.7599453002180929,
31,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae,svr,0.08707240475018607,0.6189312190820205,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
31,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae,decision tree,0.09188469929856542,0.5996054401169537,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
31,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae,random forest,-0.24642380477952625,0.15357066758018315,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
32,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae,linear regression,0.10714285714285716,0.8191508555699912,
32,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae,ridge regression,0.10714285714285716,0.8191508555699912,
32,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae,ard regression,-0.8214285714285715,0.023448808345691505,
32,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae,svr,-0.03127850377719403,0.8584330339716674,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
32,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae,decision tree,-0.18430851423549016,0.2891912251694284,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
32,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae,random forest,0.09495767363899504,0.5874027760139198,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
33,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae,linear regression,0.7857142857142859,0.03623846267982713,
33,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae,ridge regression,0.7857142857142859,0.03623846267982713,
33,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae,ard regression,0.3571428571428572,0.4316113520383278,
33,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae,svr,0.0474087055981984,0.7868220497126042,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
33,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae,decision tree,-0.07524242494180912,0.6674984469650898,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
33,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae,random forest,-0.10597144202125484,0.5445965232324229,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
34,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,linear regression,0.07142857142857144,0.8790481931481541,
34,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,ridge regression,0.07142857142857144,0.8790481931481541,
34,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,ard regression,-0.03571428571428572,0.9394082054712856,
34,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,svr,0.2449326326761741,0.1561550417052148,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
34,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,decision tree,0.15247457088390962,0.3818893320710507,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
34,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,random forest,0.014306769145018453,0.9349885459217882,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
35,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae,linear regression,-0.6071428571428572,0.1482311614811614,
35,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae,ridge regression,-0.6071428571428572,0.1482311614811614,
35,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae,ard regression,-0.4642857142857144,0.2939341076002517,
35,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae,svr,-0.06197858991180255,0.7235681154412208,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
35,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae,decision tree,-0.14767222313172576,0.397236026251364,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
35,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae,random forest,0.11833164621206685,0.49839333546979797,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
36,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,linear regression,0.1785714285714286,0.7016579425162729,
36,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,ridge regression,0.1785714285714286,0.7016579425162729,
36,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,ard regression,0.2142857142857144,0.6445115810207203,
36,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,svr,-0.3304361607966568,0.052532967544588346,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
36,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,decision tree,-0.1862931750146909,0.2839383798506998,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
36,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,random forest,0.2007994134699123,0.24742365749133546,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
37,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,linear regression,0.2857142857142857,0.5345092286010406,
37,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,ridge regression,0.2142857142857144,0.6445115810207203,
37,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,ard regression,0.6071428571428572,0.1482311614811614,
37,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,svr,0.19492372837690264,0.2618161796266936,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
37,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,decision tree,0.06549419643360536,0.7085539902831455,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
37,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,random forest,0.6177895604555496,7.682153203759936e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
38,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae,linear regression,-0.14285714285714288,0.7599453002180929,
38,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae,ridge regression,-0.14285714285714288,0.7599453002180929,
38,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae,ard regression,-0.2142857142857144,0.6445115810207203,
38,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae,svr,-0.14468988020243245,0.40694241852990176,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
38,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae,decision tree,-0.2277769976126948,0.1881792068502912,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
38,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae,random forest,-0.019217304402728855,0.912748727732542,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
39,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,linear regression,0.10714285714285716,0.8191508555699912,
39,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,ridge regression,0.10714285714285716,0.8191508555699912,
39,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,ard regression,0.25,0.5887244480896833,
39,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,svr,0.0042075777708513295,0.9808618544400024,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
39,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,decision tree,0.26388889927650144,0.12557502184147984,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
39,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,random forest,-0.12057490016869372,0.4902267773380581,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
40,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae,linear regression,0.10714285714285716,0.8191508555699912,
40,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae,ridge regression,-0.03571428571428572,0.9394082054712856,
40,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae,ard regression,0.6428571428571429,0.11939237342741095,
40,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae,svr,-0.5556881819028361,0.0005292475691013418,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
40,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae,decision tree,-0.006109980010097073,0.9722116057182962,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
40,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae,random forest,0.4593384830299671,0.005506645703684442,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
41,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae,linear regression,0.2142857142857144,0.6445115810207203,
41,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae,ridge regression,0.2142857142857144,0.6445115810207203,
41,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae,ard regression,0.0,1.0,
41,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae,svr,-0.3363006933362522,0.048236054868121735,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
41,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae,decision tree,-0.10074418887446493,0.5647277959405004,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
41,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae,random forest,-0.14577059486030508,0.4034096226500613,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
42,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae,linear regression,0.0,1.0,
42,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae,ridge regression,0.0,1.0,
42,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae,ard regression,0.7500000000000002,0.05218140045705776,
42,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae,svr,0.05804419612771997,0.7404916414735263,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
42,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae,decision tree,0.01424361507148634,0.9352749220976672,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
42,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae,random forest,0.0882003010283344,0.6143784336083333,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
